datetime,open,high,low,close,volume,candle_color
2026-06-12 11:45:00+05:30,265.13,265.14,264.89,265.0,4417.0,RED
2026-06-12 12:00:00+05:30,265.19,265.2,264.66,264.66,4921.0,RED
2026-06-12 12:15:00+05:30,264.65,264.9,264.65,264.9,2878.0,GREEN
2026-06-12 12:30:00+05:30,264.89,264.89,264.47,264.47,1678.0,RED
2026-06-12 12:45:00+05:30,264.4,264.53,264.35,264.51,2324.0,GREEN
2026-06-12 13:00:00+05:30,264.51,264.68,264.37,264.67,655.0,GREEN
2026-06-12 13:15:00+05:30,264.52,265.25,264.51,265.11,1287.0,GREEN
2026-06-12 13:30:00+05:30,265.18,266.31,265.18,266.18,8807.0,GREEN
2026-06-12 13:45:00+05:30,266.15,266.58,265.99,266.49,44075.0,GREEN
2026-06-12 14:00:00+05:30,266.58,266.76,266.33,266.74,22364.0,GREEN
2026-06-12 14:15:00+05:30,266.74,267.0,266.49,267.0,14234.0,GREEN
2026-06-12 14:30:00+05:30,267.08,267.25,266.89,267.1,4960.0,GREEN
2026-06-12 14:45:00+05:30,267.1,267.6,267.1,267.6,9816.0,GREEN
2026-06-12 15:00:00+05:30,267.58,268.19,267.32,267.93,14165.0,GREEN
2026-06-12 15:15:00+05:30,267.93,268.18,267.72,268.18,21273.0,GREEN
2026-06-15 09:15:00+05:30,270.17,272.81,265.25,271.09,111498.0,GREEN
2026-06-15 09:30:00+05:30,271.09,271.33,270.87,271.26,84886.0,GREEN
2026-06-15 09:45:00+05:30,271.33,271.53,271.1,271.15,64972.0,RED
2026-06-15 10:00:00+05:30,271.15,271.32,271.05,271.15,21390.0,DOJI
2026-06-15 10:15:00+05:30,271.15,271.35,271.03,271.35,33615.0,GREEN
2026-06-15 10:30:00+05:30,271.36,271.5,271.3,271.48,6250.0,GREEN
2026-06-15 10:45:00+05:30,271.5,271.92,271.48,271.8,15783.0,GREEN
2026-06-15 11:00:00+05:30,271.8,271.8,271.4,271.45,5151.0,RED
2026-06-15 11:15:00+05:30,271.4,271.57,271.3,271.56,15732.0,GREEN
2026-06-15 11:30:00+05:30,271.56,271.59,271.2,271.44,9610.0,RED
2026-06-15 11:45:00+05:30,271.3,271.49,271.13,271.35,3498.0,GREEN
2026-06-15 12:00:00+05:30,271.44,271.49,271.01,271.01,18658.0,RED
2026-06-15 12:15:00+05:30,271.0,271.05,270.56,270.57,7886.0,RED
2026-06-15 12:30:00+05:30,270.79,270.87,270.55,270.69,13563.0,RED
2026-06-15 12:45:00+05:30,270.83,270.83,270.69,270.79,11937.0,RED
2026-06-15 13:00:00+05:30,270.8,271.14,270.7,271.04,8820.0,GREEN
2026-06-15 13:15:00+05:30,270.81,270.98,270.72,270.74,7742.0,RED
2026-06-15 13:30:00+05:30,270.89,270.99,270.65,270.66,19898.0,RED
2026-06-15 13:45:00+05:30,270.66,270.9,270.41,270.74,3725.0,GREEN
2026-06-15 14:00:00+05:30,270.9,270.99,270.6,270.64,6039.0,RED
2026-06-15 14:15:00+05:30,270.64,271.0,270.64,270.99,5449.0,GREEN
2026-06-15 14:30:00+05:30,270.99,271.2,270.89,270.96,18808.0,RED
2026-06-15 14:45:00+05:30,271.07,271.07,270.7,270.81,4672.0,RED
2026-06-15 15:00:00+05:30,270.9,270.97,270.19,270.55,15354.0,RED
2026-06-15 15:15:00+05:30,270.62,270.88,270.25,270.55,22835.0,RED
2026-06-16 09:15:00+05:30,271.5,271.5,268.43,271.15,27014.0,RED
